"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3","tempo"
"25","6","0","32.45","31","2","-53","-73","-75","2634"
"25","6","3","33.9124","31","2","-53","-73","-75","2634"
"25","9","0","33.9435","31","2","-53","-73","-75","2634"
"25","9","3","32.1543","31","2","-53","-73","-75","2634"
"25","12","0","37.7013","31","2","-53","-73","-75","2634"
"25","12","3","37.0354","31","2","-53","-73","-75","2634"
"25","15","0","37.4987","31","2","-53","-73","-75","2634"
"25","15","3","37.2931","31","2","-53","-73","-75","2634"
"25","18","0","37.0099","31","2","-53","-73","-75","2634"
"25","18","3","37.0099","31","2","-53","-73","-75","2634"
"25","21","0","37.7667","31","2","-53","-73","-75","2634"
"25","21","3","23.7487","31","2","-53","-73","-75","2634"
"25","24","0","23.4947","31","2","-53","-73","-75","2634"
"25","24","3","25.1489","31","2","-53","-73","-75","2634"
"25","27","0","23.7328","31","2","-53","-73","-75","2634"
"25","27","3","24.9788","31","2","-53","-73","-75","2634"
"25","30","0","31.3531","31","2","-53","-73","-75","2634"
"25","30","3","24.708","31","2","-53","-73","-75","2634"
"25","33","0","24.6181","31","2","-53","-73","-75","2634"
"25","33","3","24.0414","31","2","-53","-73","-75","2634"
"25","36","0","24.7386","31","2","-53","-73","-75","2634"
"25","36","3","23.4559","31","2","-53","-73","-75","2634"
"26","0","0","26.9474","26","0","-51","-64","-71","2683"
"26","0","3","28.7228","26","0","-51","-64","-71","2683"
"26","3","0","32.353","26","0","-51","-64","-71","2683"
"26","3","3","30.0197","26","0","-51","-64","-71","2683"
"26","6","0","29.6985","26","0","-51","-64","-71","2683"
"26","6","3","31.674","26","0","-51","-64","-71","2683"
"26","9","0","31.7133","26","0","-51","-64","-71","2683"
"26","9","3","28.8649","26","0","-51","-64","-71","2683"
"26","12","0","32.486","26","0","-51","-64","-71","2683"
"26","12","3","31.1472","26","0","-51","-64","-71","2683"
"26","15","0","32.1797","26","0","-51","-64","-71","2683"
"26","15","3","31.8504","26","0","-51","-64","-71","2683"
"26","18","0","31.1658","26","0","-51","-64","-71","2683"
"26","18","3","31.1658","26","0","-51","-64","-71","2683"
"26","21","0","32.5824","26","0","-51","-64","-71","2683"
"26","21","3","31.8277","26","0","-51","-64","-71","2683"
"26","24","0","31.257","26","0","-51","-64","-71","2683"
"26","24","3","32.0734","26","0","-51","-64","-71","2683"
"26","27","0","31.315","26","0","-51","-64","-71","2683"
"26","27","3","31.97","26","0","-51","-64","-71","2683"
"26","30","0","36.5047","26","0","-51","-64","-71","2683"
"26","30","3","32.7888","26","0","-51","-64","-71","2683"
"26","33","0","31.758","26","0","-51","-64","-71","2683"
"26","33","3","32.1387","26","0","-51","-64","-71","2683"
"26","36","0","31.8277","26","0","-51","-64","-71","2683"
"26","36","3","31.4497","26","0","-51","-64","-71","2683"
"27","0","0","28.1834","26","0","-48","-64","-71","2686"
"27","0","3","30.2985","26","0","-48","-64","-71","2686"
"27","3","0","33.8146","26","0","-48","-64","-71","2686"
"27","3","3","32.2297","26","0","-48","-64","-71","2686"
"27","6","0","30.545","26","0","-48","-64","-71","2686"
"27","6","3","33.0231","26","0","-48","-64","-71","2686"
"27","9","0","33.0695","26","0","-48","-64","-71","2686"
"27","9","3","28.9761","26","0","-48","-64","-71","2686"
"27","12","0","33.463","26","0","-48","-64","-71","2686"
"27","12","3","31.3278","26","0","-48","-64","-71","2686"
"27","15","0","33.0621","26","0","-48","-64","-71","2686"
"27","15","3","32.6105","26","0","-48","-64","-71","2686"
"27","18","0","31.4192","26","0","-48","-64","-71","2686"
"27","18","3","31.4192","26","0","-48","-64","-71","2686"
"27","21","0","33.5863","26","0","-48","-64","-71","2686"
"27","21","3","32.5269","26","0","-48","-64","-71","2686"
"27","24","0","31.4006","26","0","-48","-64","-71","2686"
"27","24","3","31.5366","26","0","-48","-64","-71","2686"
"27","27","0","31.2762","26","0","-48","-64","-71","2686"
"27","27","3","31.4769","26","0","-48","-64","-71","2686"
"27","30","0","35.0492","26","0","-48","-64","-71","2686"
